,TSO_Hokkaido,TSO_Tohoku,TSO_Tokyo,TSO_Hokuriku,TSO_Chubu,TSO_Chugoku,TSO_Kansai,TSO_Shikoku,TSO_Kyushu,TSO_Okinawa
2019/10/10 12:00,-2.946,-9.07,-33.29,-3.24,-17.107,-6.661,-17.682,-3.35,-9.851,-1.0979
2019/10/10 13:00,-3.113,-9.53,-34.99,-3.468,-18.331,-7.257,-18.78,-3.54,-10.37,-1.139
2019/10/10 14:00,-3.159,-9.59,-35.48,-3.533,-18.468,-7.353,-18.93,-3.51,-10.373,-1.139
2019/10/10 15:00,-3.251,-9.36,-35.09,-3.523,-18.254,-7.456,-18.88,-3.47,-10.294,-1.1462
2019/10/10 16:00,-3.503,-9.28,-35.18,-3.524,-18.07,-7.383,-18.758,-3.45,-10.443,-1.1182
2019/10/10 17:00,-3.648,-9.44,-35.65,-3.45,-17.581,-7.185,-18.289,-3.34,-10.294,-1.0747
2019/10/10 18:00,-3.589,-9.21,-34.93,-3.382,-17.184,-7.19,-17.892,-3.34,-10.34,-1.0954
2019/10/10 19:00,-3.458,-8.75,-33.22,-3.241,-16.176,-6.861,-17.011,-3.16,-9.81,-1.0887
2019/10/10 20:00,-3.24,-8.32,-31.57,-3.108,-15.406,-6.48,-16.085,-2.98,-9.355,-1.0495
2019/10/10 21:00,-3.084,-7.88,-29.92,-2.987,-14.852,-6.156,-15.352,-2.79,-8.81,-0.9917
2019/10/10 22:00,-2.859,-7.72,-28.87,-2.907,-14.304,-6.058,-14.802,-2.62,-8.365,-0.9236
2019/10/10 23:00,-2.74,-7.43,-27.27,-2.794,-13.851,-5.874,-14.014,-2.53,-7.993,-0.8605
2019/10/11 0:00,-2.648,-7.07,-25.19,-2.68,-12.889,-5.61,-12.924,-2.38,-7.405,-0.7948
2019/10/11 1:00,-2.667,-7,-23.89,-2.665,-12.239,-5.506,-12.333,-2.31,-7.138,-0.7519
2019/10/11 2:00,-2.782,-7.18,-23.56,-2.853,-12.239,-5.657,-12.605,-2.41,-7.385,-0.7475
2019/10/11 3:00,-2.986,-7.46,-23.78,-2.994,-12.504,-6.057,-13.2,-2.62,-7.877,-0.7529
2019/10/11 4:00,-3.03,-7.58,-24.15,-3,-12.634,-6.242,-13.312,-2.78,-8.32,-0.7568
2019/10/11 5:00,-2.947,-7.62,-24.73,-2.899,-12.692,-6.155,-13.221,-2.81,-8.333,-0.7697
2019/10/11 6:00,-2.922,-7.8,-26.29,-2.823,-13.139,-6.13,-13.638,-2.79,-8.247,-0.7854
2019/10/11 7:00,-2.99,-8.1,-28.87,-2.949,-14.193,-6.452,-15.015,-2.89,-8.4,-0.8414
2019/10/11 8:00,-3.259,-8.75,-32.21,-3.248,-16.213,-6.838,-16.87,-3.3,-8.946,-0.9433
2019/10/11 9:00,-3.439,-9.36,-34.69,-3.432,-17.938,-7.248,-18.364,-3.55,-9.661,-1.0082
2019/10/11 10:00,-3.426,-9.49,-35.57,-3.515,-18.4,-7.333,-18.922,-3.76,-10.255,-1.0483
2019/10/11 11:00,-3.375,-9.64,-35.78,-3.565,-18.515,-7.612,-19.155,-3.8,-10.739,-1.0712
2019/10/11 12:00,-3.25,-9.18,-34.16,-3.362,-17.367,-7.374,-18.356,-3.61,-10.616,-1.0785
2019/10/11 13:00,-3.436,-9.62,-35.12,-3.591,-18.634,-7.824,-19.313,-3.72,-11.094,-1.0975
2019/10/11 14:00,-3.493,-9.75,-35.37,-3.648,-18.789,-7.881,-19.293,-3.61,-11.153,-1.1093
2019/10/11 15:00,-3.438,-9.58,-35.05,-3.586,-18.491,-7.689,-19.076,-3.53,-10.874,-1.1067
2019/10/11 16:00,-3.534,-9.61,-35.54,-3.543,-18.344,-7.593,-18.915,-3.53,-10.864,-1.0942
2019/10/11 17:00,-3.684,-9.6,-35.6,-3.464,-17.855,-7.432,-18.519,-3.48,-10.641,-1.0544
2019/10/11 18:00,-3.564,-9.27,-34.52,-3.365,-17.199,-7.346,-18.017,-3.43,-10.665,-1.0776
2019/10/11 19:00,-3.431,-8.81,-33.01,-3.222,-16.369,-6.982,-17.116,-3.28,-10.209,-1.0642
2019/10/11 20:00,-3.237,-8.37,-31.44,-3.061,-15.619,-6.668,-16.193,-3.1,-9.631,-1.0232
2019/10/11 21:00,-3.093,-7.99,-29.99,-2.939,-15.03,-6.337,-15.485,-2.88,-9.117,-0.973
2019/10/11 22:00,-2.953,-7.87,-29.03,-2.875,-14.552,-6.149,-14.984,-2.69,-8.714,-0.9422
2019/10/11 23:00,-2.874,-7.59,-27.49,-2.775,-13.952,-5.863,-14.173,-2.59,-8.335,-0.8993
2019/10/12 0:00,-2.682,-7.27,-25.42,-2.63,-12.833,-5.675,-13.18,-2.44,-7.823,-0.8353
2019/10/12 1:00,-2.693,-7.17,-24.06,-2.609,-12.054,-5.484,-12.379,-2.36,-7.478,-0.8047
2019/10/12 2:00,-2.812,-7.23,-23.55,-2.75,-11.829,-5.634,-12.529,-2.43,-7.618,-0.7915
2019/10/12 3:00,-2.975,-7.5,-23.55,-2.871,-11.877,-6.008,-12.998,-2.59,-8.09,-0.7998
2019/10/12 4:00,-3.038,-7.49,-23.44,-2.875,-11.701,-6.064,-13,-2.71,-8.405,-0.7971
2019/10/12 5:00,-2.946,-7.29,-23.27,-2.718,-11.203,-5.748,-12.471,-2.67,-8.321,-0.7977
2019/10/12 6:00,-2.887,-7.26,-23.54,-2.584,-10.794,-5.64,-12.199,-2.53,-8.016,-0.798
2019/10/12 7:00,-3.04,-7.56,-25.03,-2.588,-10.92,-5.771,-12.986,-2.51,-8.109,-0.8365
2019/10/12 8:00,-3.149,-8.06,-26.68,-2.726,-11.382,-6.074,-14.01,-2.74,-8.516,-0.8983
2019/10/12 9:00,-3.343,-8.44,-28.17,-2.824,-11.733,-6.43,-14.936,-2.9,-8.999,-0.9643
2019/10/12 10:00,-3.295,-8.46,-28.61,-2.843,-11.783,-6.529,-15.29,-2.97,-9.17,-1.0346
2019/10/12 11:00,-3.332,-8.48,-28.67,-2.852,-11.765,-6.516,-15.363,-3.02,-9.401,-1.0232
2019/10/12 12:00,-3.207,-8.28,-28.19,-2.783,-11.533,-6.106,-14.936,-2.94,-9.212,-1.0631
2019/10/12 13:00,-3.3,-8.29,-27.47,-2.756,-11.138,-6.209,-14.712,-2.93,-9.135,-1.0617
2019/10/12 14:00,-3.253,-8.31,-26.95,-2.712,-10.896,-6.088,-14.493,-2.83,-8.998,-1.0643
2019/10/12 15:00,-3.202,-8.17,-26.64,-2.663,-10.718,-6.039,-14.353,-2.81,-9.046,-1.0634
2019/10/12 16:00,-3.31,-8.28,-27.09,-2.654,-10.918,-6.012,-14.499,-2.85,-9.067,-1.0631
2019/10/12 17:00,-3.497,-8.38,-27.81,-2.69,-11.343,-6.133,-14.837,-2.91,-9.142,-1.0423
2019/10/12 18:00,-3.429,-8.12,-27.68,-2.673,-11.251,-6.35,-14.888,-2.93,-9.356,-1.0819
2019/10/12 19:00,-3.332,-7.82,-26.87,-2.578,-10.961,-6.079,-14.447,-2.81,-9.063,-1.0789
2019/10/12 20:00,-3.137,-7.55,-25.83,-2.474,-10.701,-5.83,-13.832,-2.66,-8.616,-1.0487
2019/10/12 21:00,-2.962,-7.09,-24.63,-2.362,-10.383,-5.539,-13.199,-2.51,-8.156,-1.0066
2019/10/12 22:00,-2.845,-6.73,-23.22,-2.289,-10.278,-5.306,-12.563,-2.33,-7.778,-0.9444
2019/10/12 23:00,-2.759,-6.53,-22.09,-2.236,-10.203,-5.188,-12.076,-2.27,-7.424,-0.8947
2019/10/13 0:00,-2.658,-6.28,-21.08,-2.151,-9.703,-4.916,-11.298,-2.15,-6.91,-0.8275
2019/10/13 1:00,-2.661,-6.21,-20.33,-2.166,-9.446,-4.795,-10.854,-2.1,-6.691,-0.7913
2019/10/13 2:00,-2.8,-6.36,-20.08,-2.329,-9.601,-5.076,-11.187,-2.2,-6.97,-0.7778
2019/10/13 3:00,-2.903,-6.64,-20.33,-2.501,-9.989,-5.499,-11.759,-2.42,-7.494,-0.782
2019/10/13 4:00,-2.933,-6.67,-20.64,-2.51,-10.027,-5.652,-11.723,-2.58,-7.855,-0.7852
2019/10/13 5:00,-2.849,-6.34,-20.58,-2.367,-9.948,-5.476,-11.35,-2.56,-7.772,-0.7718
2019/10/13 6:00,-2.788,-6.23,-20.44,-2.191,-9.869,-5.182,-11.052,-2.37,-7.318,-0.7561
2019/10/13 7:00,-2.866,-6.44,-22.13,-2.186,-10.357,-5.202,-11.605,-2.26,-7.145,-0.7776
2019/10/13 8:00,-2.889,-6.74,-24.68,-2.296,-11.106,-5.252,-12.484,-2.3,-6.913,-0.8523
2019/10/13 9:00,-2.788,-7.06,-26.9,-2.345,-11.732,-5.343,-12.943,-2.43,-7.21,-0.9161
2019/10/13 10:00,-2.667,-7.17,-28.26,-2.374,-11.895,-5.347,-13.179,-2.52,-7.492,-0.9533
2019/10/13 11:00,-2.6,-7.41,-29.22,-2.382,-12.12,-5.409,-12.988,-2.55,-7.858,-0.9676
2019/10/13 12:00,-2.583,-7.44,-29.79,-2.373,-12.072,-5.46,-13.138,-2.63,-7.85,-0.976
2019/10/13 13:00,-2.528,-7.4,-29.8,-2.342,-12.109,-5.383,-12.992,-2.63,-7.774,-0.9913
2019/10/13 14:00,-2.527,-7.25,-29.45,-2.343,-12.187,-5.353,-12.941,-2.56,-7.752,-0.9766
2019/10/13 15:00,-2.625,-7.23,-28.92,-2.35,-12.044,-5.396,-13.088,-2.52,-7.868,-0.9637
2019/10/13 16:00,-2.861,-7.19,-28.53,-2.426,-11.978,-5.47,-13.222,-2.58,-8.091,-0.9591
2019/10/13 17:00,-3.202,-7.98,-29.99,-2.586,-12.559,-5.73,-13.865,-2.64,-8.491,-0.9587
2019/10/13 18:00,-3.226,-8.07,-30.33,-2.64,-12.687,-5.965,-14.166,-2.72,-8.837,-1.0177
2019/10/13 19:00,-3.18,-7.84,-29.49,-2.554,-12.348,-5.829,-13.991,-2.65,-8.595,-1.0246
2019/10/13 20:00,-3.047,-7.6,-28.25,-2.472,-12.026,-5.617,-13.516,-2.55,-8.262,-1.0041
2019/10/13 21:00,-2.91,-7.2,-26.81,-2.373,-11.474,-5.4,-12.999,-2.42,-7.81,-0.9771
2019/10/13 22:00,-2.839,-6.89,-25.61,-2.3,-10.98,-5.114,-12.456,-2.28,-7.497,-0.9283
2019/10/13 23:00,-2.769,-6.69,-24.22,-2.282,-10.644,-4.942,-11.955,-2.21,-7.154,-0.8719
2019/10/14 0:00,-2.624,-6.35,-22.64,-2.169,-9.975,-4.745,-11.13,-2.1,-6.682,-0.8085
2019/10/14 1:00,-2.623,-6.33,-21.44,-2.201,-9.651,-4.653,-10.598,-2.05,-6.498,-0.763
2019/10/14 2:00,-2.746,-6.56,-21.14,-2.387,-9.692,-4.888,-11.021,-2.17,-6.752,-0.7555
2019/10/14 3:00,-2.881,-6.86,-21.44,-2.567,-10.183,-5.334,-11.709,-2.39,-7.372,-0.7561
2019/10/14 4:00,-2.869,-7,-21.76,-2.615,-10.433,-5.545,-11.822,-2.54,-7.778,-0.7587
2019/10/14 5:00,-2.846,-6.95,-22.15,-2.463,-10.589,-5.488,-11.597,-2.55,-7.794,-0.7575
2019/10/14 6:00,-2.778,-6.98,-22.7,-2.371,-10.967,-5.236,-11.591,-2.41,-7.453,-0.7545
2019/10/14 7:00,-2.814,-7.31,-24.55,-2.403,-11.887,-5.334,-12.341,-2.36,-7.418,-0.8161
2019/10/14 8:00,-2.878,-7.81,-27.11,-2.572,-13.666,-5.613,-13.529,-2.5,-7.554,-0.9069
2019/10/14 9:00,-2.963,-8.19,-28.87,-2.702,-14.96,-5.811,-14.268,-2.67,-8.033,-0.9813
2019/10/14 10:00,-2.97,-8.05,-29.37,-2.77,-15.121,-5.929,-14.627,-2.81,-8.321,-1.0208
2019/10/14 11:00,-2.974,-8.21,-29.2,-2.81,-15.209,-6.012,-14.755,-2.85,-8.664,-1.0517
2019/10/14 12:00,-2.858,-8.15,-28.81,-2.744,-14.538,-5.993,-14.427,-2.85,-8.735,-1.1006
2019/10/14 13:00,-2.896,-8.34,-29.24,-2.799,-15.162,-6.179,-14.721,-2.89,-8.806,-1.0452
2019/10/14 14:00,-2.942,-8.33,-29.4,-2.805,-15.248,-6.25,-14.724,-2.83,-8.683,-1.0998
2019/10/14 15:00,-3.022,-8.32,-29.63,-2.795,-15.028,-6.238,-14.755,-2.77,-8.773,-1.0566
2019/10/14 16:00,-3.131,-8.6,-30.45,-2.826,-15.276,-6.175,-14.936,-2.81,-8.933,-1.0481
2019/10/14 17:00,-3.416,-9.06,-31.73,-2.917,-15.483,-6.367,-15.438,-2.89,-9.139,-1.0637
2019/10/14 18:00,-3.366,-8.92,-31.63,-2.912,-15.205,-6.478,-15.548,-2.93,-9.468,-1.1145
2019/10/14 19:00,-3.245,-8.65,-30.68,-2.834,-14.686,-6.305,-15.112,-2.81,-9.165,-1.1117
2019/10/14 20:00,-3.077,-8.34,-29.52,-2.727,-14.097,-6.087,-14.674,-2.7,-8.734,-1.0641
2019/10/14 21:00,-2.949,-7.91,-28.17,-2.647,-13.527,-5.862,-14.051,-2.53,-8.327,-1.0204
2019/10/14 22:00,-2.809,-7.42,-26.61,-2.553,-13.087,-5.597,-13.274,-2.36,-7.92,-0.9558
2019/10/14 23:00,-2.69,-7.05,-25.13,-2.501,-12.624,-5.357,-12.567,-2.27,-7.569,-0.9004
2019/10/15 0:00,-2.571,-6.69,-23.66,-2.401,-11.869,-5.184,-11.665,-2.15,-7.083,-0.8374
2019/10/15 1:00,-2.603,-6.7,-22.54,-2.412,-11.317,-5.033,-11.212,-2.11,-6.876,-0.7917
2019/10/15 2:00,-2.711,-6.88,-22.42,-2.608,-11.412,-5.24,-11.577,-2.21,-7.148,-0.788
2019/10/15 3:00,-2.886,-7.25,-22.76,-2.791,-11.738,-5.684,-12.317,-2.42,-7.777,-0.7968
2019/10/15 4:00,-2.969,-7.4,-23.23,-2.83,-11.959,-5.948,-12.498,-2.61,-8.191,-0.7968
2019/10/15 5:00,-2.94,-7.46,-23.91,-2.749,-12.103,-5.948,-12.481,-2.64,-8.229,-0.8124
2019/10/15 6:00,-2.93,-7.64,-25.44,-2.709,-12.474,-5.867,-12.873,-2.57,-8.16,-0.8302
2019/10/15 7:00,-2.878,-7.93,-28.16,-2.791,-13.6,-6.052,-13.963,-2.6,-8.126,-0.8874
2019/10/15 8:00,-2.964,-8.48,-30.99,-3.071,-15.471,-6.542,-15.539,-2.89,-8.43,-0.9499
2019/10/15 9:00,-3.112,-9.01,-32.98,-3.285,-16.692,-6.809,-16.56,-3.08,-9.089,-1.0078
2019/10/15 10:00,-3.084,-9.02,-33.71,-3.315,-16.87,-6.806,-16.773,-3.14,-9.452,-1.0262
2019/10/15 11:00,-3.077,-9.14,-33.35,-3.347,-16.855,-6.717,-16.772,-3.17,-9.754,-1.0548
2019/10/15 12:00,-2.812,-8.68,-31.94,-3.125,-15.768,-6.399,-15.872,-3.07,-9.377,-1.034
2019/10/15 13:00,-2.982,-9.06,-33.54,-3.303,-16.922,-6.899,-16.837,-3.21,-9.727,-1.0283
2019/10/15 14:00,-3.051,-9.06,-33.62,-3.357,-17.035,-6.888,-16.784,-3.21,-9.722,-1.0174
2019/10/15 15:00,-3.135,-8.92,-33.7,-3.318,-16.742,-6.732,-16.627,-3.17,-9.59,-1.0535
2019/10/15 16:00,-3.412,-8.95,-34.2,-3.308,-16.593,-6.728,-16.679,-3.15,-9.802,-1.0514
2019/10/15 17:00,-3.645,-9.28,-34.51,-3.321,-16.386,-6.681,-16.625,-3.12,-9.779,-1.0232
2019/10/15 18:00,-3.589,-9.13,-33.74,-3.306,-15.993,-6.807,-16.516,-3.13,-9.943,-1.059
2019/10/15 19:00,-3.475,-8.8,-32.34,-3.154,-15.131,-6.551,-15.829,-2.96,-9.501,-1.0529
2019/10/15 20:00,-3.292,-8.45,-30.85,-3.072,-14.453,-6.287,-15.113,-2.8,-9.025,-1.0222
2019/10/15 21:00,-3.143,-8.1,-29.45,-2.978,-14.101,-6.058,-14.353,-2.63,-8.566,-0.9751
2019/10/15 22:00,-2.901,-7.92,-28.23,-2.906,-13.551,-5.833,-13.917,-2.47,-8.235,-0.9128
2019/10/15 23:00,-2.801,-7.64,-26.53,-2.756,-13.097,-5.573,-13.293,-2.38,-7.852,-0.8546
2019/10/16 0:00,-2.676,-7.21,-24.56,-2.642,-12.224,-5.321,-12.286,-2.24,-7.336,-0.7917
2019/10/16 1:00,-2.693,-7.2,-23.21,-2.677,-11.674,-5.166,-11.721,-2.19,-7.076,-0.7483
2019/10/16 2:00,-2.806,-7.47,-22.96,-2.847,-11.707,-5.516,-12.112,-2.32,-7.363,-0.7412
2019/10/16 3:00,-2.963,-7.78,-23.3,-3.021,-12.071,-6.006,-12.832,-2.56,-8.014,-0.75
2019/10/16 4:00,-3.03,-7.94,-23.7,-3.05,-12.266,-6.253,-12.987,-2.74,-8.429,-0.7592
2019/10/16 5:00,-2.985,-8.13,-24.46,-2.979,-12.387,-6.171,-12.889,-2.75,-8.418,-0.7684
2019/10/16 6:00,-2.966,-8.37,-26.27,-2.942,-12.82,-6.145,-13.132,-2.65,-8.28,-0.7939
2019/10/16 7:00,-3.039,-8.47,-28.54,-2.961,-13.665,-6.246,-13.923,-2.62,-8.275,-0.8597
2019/10/16 8:00,-3.289,-8.81,-31.36,-3.149,-15.448,-6.43,-15.334,-2.86,-8.463,-0.9879
2019/10/16 9:00,-3.44,-9.25,-32.84,-3.259,-16.746,-6.719,-16.483,-3.09,-8.904,-1.0531
2019/10/16 10:00,-3.412,-9.38,-32.84,-3.32,-16.797,-6.704,-16.723,-3.16,-9.302,-1.1119
2019/10/16 11:00,-3.339,-9.44,-32.49,-3.325,-16.86,-6.706,-16.731,-3.19,-9.541,-1.1507
2019/10/16 12:00,-3.093,-8.76,-31.19,-3.125,-15.671,-6.345,-15.809,-3.06,-9.232,-1.1328
2019/10/16 13:00,-3.304,-9.19,-32.88,-3.285,-16.73,-6.821,-16.744,-3.23,-9.651,-1.1259
2019/10/16 14:00,-3.386,-9.11,-32.85,-3.374,-16.942,-6.93,-16.811,-3.18,-9.6,-1.1458
2019/10/16 15:00,-3.467,-9.02,-32.78,-3.341,-16.59,-6.972,-16.859,-3.12,-9.516,-1.1471
2019/10/16 16:00,-3.613,-8.97,-33.22,-3.344,-16.518,-6.977,-16.864,-3.19,-9.786,-1.1356
2019/10/16 17:00,-3.737,-9.33,-34.08,-3.34,-16.396,-6.923,-16.772,-3.11,-9.703,-1.1002
2019/10/16 18:00,-3.657,-9.21,-33.59,-3.31,-16.009,-6.959,-16.602,-3.13,-9.916,-1.1354
2019/10/16 19:00,-3.52,-8.9,-32.27,-3.171,-15.219,-6.694,-15.914,-2.98,-9.504,-1.125
2019/10/16 20:00,-3.325,-8.54,-30.95,-3.089,-14.552,-6.451,-15.222,-2.83,-8.986,-1.0896
2019/10/16 21:00,-3.129,-8.13,-29.51,-2.989,-14.061,-6.224,-14.57,-2.66,-8.553,-1.0313
2019/10/16 22:00,-2.915,-7.99,-28.18,-2.927,-13.619,-5.901,-13.983,-2.49,-8.228,-0.9643
2019/10/16 23:00,-2.84,-7.67,-26.49,-2.806,-13.068,-5.752,-13.266,-2.39,-7.885,-0.8954
2019/10/17 0:00,-2.696,-7.25,-24.55,-2.666,-12.251,-5.448,-12.277,-2.27,-7.362,-0.8238
2019/10/17 1:00,-2.732,-7.26,-23.22,-2.688,-11.794,-5.265,-11.837,-2.22,-7.166,-0.7759
2019/10/17 2:00,-2.878,-7.48,-22.99,-2.892,-11.757,-5.636,-12.283,-2.36,-7.441,-0.7673
2019/10/17 3:00,-3.014,-7.8,-23.36,-3.053,-12.125,-6.091,-12.931,-2.61,-8.009,-0.767
2019/10/17 4:00,-3.104,-8,-23.79,-3.084,-12.313,-6.301,-13.131,-2.78,-8.455,-0.7743
2019/10/17 5:00,-3.055,-8.12,-24.58,-3.016,-12.415,-6.207,-12.944,-2.77,-8.47,-0.7838
2019/10/17 6:00,-3.051,-8.47,-25.99,-2.968,-12.819,-6.083,-13.156,-2.69,-8.405,-0.8173
2019/10/17 7:00,-3.066,-8.63,-28.11,-2.951,-13.719,-6.135,-14.078,-2.63,-8.488,-0.9026
2019/10/17 8:00,-3.238,-8.89,-30.79,-3.154,-15.461,-6.58,-15.609,-2.91,-8.913,-1.0224
2019/10/17 9:00,-3.39,-9.44,-32.74,-3.29,-16.764,-6.939,-16.683,-3.15,-9.506,-1.1014
2019/10/17 10:00,-3.403,-9.44,-33.11,-3.321,-16.785,-7.035,-16.997,-3.2,-9.688,-1.1276
2019/10/17 11:00,-3.461,-9.39,-33.32,-3.317,-16.815,-6.998,-16.881,-3.23,-9.776,-1.1481
2019/10/17 12:00,-3.278,-8.77,-32.16,-3.129,-15.693,-6.575,-16.021,-3.19,-9.446,-1.1442
2019/10/17 13:00,-3.482,-9.11,-33.83,-3.325,-16.864,-7.126,-17.13,-3.36,-9.777,-1.1847
2019/10/17 14:00,-3.413,-9.37,-33.88,-3.367,-16.941,-7.128,-17.285,-3.17,-9.909,-1.2011
2019/10/17 15:00,-3.384,-9.01,-33.39,-3.335,-16.72,-6.983,-17.164,-3.19,-9.778,-1.1966
2019/10/17 16:00,-3.579,-9.19,-34.26,-3.363,-16.927,-7.118,-17.313,-3.25,-9.903,-1.1899
2019/10/17 17:00,-3.77,-9.53,-34.83,-3.361,-16.885,-7.088,-17.328,-3.25,-10.056,-1.1454
2019/10/17 18:00,-3.708,-9.37,-34.18,-3.334,-16.384,-7.026,-16.997,-3.22,-10.12,-1.1685
2019/10/17 19:00,-3.589,-9.02,-32.81,-3.188,-15.574,-6.719,-16.122,-3.06,-9.752,-1.16
2019/10/17 20:00,-3.389,-8.63,-31.24,-3.118,-14.827,-6.444,-15.32,-2.9,-9.212,-1.1156
2019/10/17 21:00,-3.219,-8.25,-29.83,-3.004,-14.294,-6.255,-14.639,-2.74,-8.736,-1.0568
2019/10/17 22:00,-3.022,-8,-28.66,-2.919,-13.84,-5.934,-14.063,-2.57,-8.441,-0.9863
2019/10/17 23:00,-2.957,-7.71,-26.88,-2.791,-13.318,-5.754,-13.376,-2.49,-8.141,-0.9127
2019/10/18 0:00,-2.852,-7.3,-24.87,-2.667,-12.416,-5.485,-12.389,-2.35,-7.628,-0.8449
2019/10/18 1:00,-2.874,-7.24,-23.58,-2.715,-11.898,-5.365,-11.951,-2.31,-7.409,-0.7987
2019/10/18 2:00,-3.011,-7.48,-23.35,-2.888,-11.939,-5.643,-12.347,-2.44,-7.716,-0.7867
2019/10/18 3:00,-3.152,-7.8,-23.61,-3.024,-12.223,-6.133,-12.936,-2.66,-8.289,-0.791
2019/10/18 4:00,-3.213,-7.98,-23.92,-3.066,-12.264,-6.28,-13.075,-2.82,-8.706,-0.7893
2019/10/18 5:00,-3.194,-8.07,-24.68,-2.991,-12.285,-6.183,-12.838,-2.81,-8.667,-0.8022
2019/10/18 6:00,-3.152,-8.42,-26.43,-2.902,-12.763,-6.087,-13.069,-2.71,-8.513,-0.8283
2019/10/18 7:00,-3.05,-8.5,-29.06,-2.907,-13.736,-6.263,-14.306,-2.78,-8.739,-0.9026
2019/10/18 8:00,-3.14,-8.88,-32.33,-3.103,-15.689,-6.861,-16.132,-3.05,-9.331,-1.0316
2019/10/18 9:00,-3.261,-9.23,-34.24,-3.305,-16.956,-7.292,-17.239,-3.2,-9.903,-1.0769
2019/10/18 10:00,-3.228,-9.3,-34.36,-3.34,-17.083,-7.357,-17.588,-3.27,-10.085,-1.1346
2019/10/18 11:00,-3.192,-9.36,-33.87,-3.4,-17.063,-7.261,-17.518,-3.38,-10.188,-1.122
2019/10/18 12:00,-2.923,-8.83,-32.28,-3.197,-15.802,-6.818,-16.365,-3.21,-9.737,-1.1363
2019/10/18 13:00,-3.088,-9.2,-33.8,-3.402,-16.946,-7.344,-17.583,-3.32,-10.138,-1.1754
2019/10/18 14:00,-3.115,-9.43,-33.87,-3.443,-17.064,-7.385,-17.599,-3.31,-10.22,-1.192
2019/10/18 15:00,-3.259,-9.34,-34.07,-3.393,-16.787,-7.241,-17.391,-3.28,-10.153,-1.184
2019/10/18 16:00,-3.526,-9.5,-34.61,-3.423,-16.919,-7.267,-17.486,-3.36,-10.225,-1.1861
2019/10/18 17:00,-3.722,-9.6,-34.58,-3.386,-16.511,-7.108,-17.324,-3.32,-10.295,-1.1404
2019/10/18 18:00,-3.644,-9.26,-33.69,-3.284,-15.87,-7.04,-16.838,-3.25,-10.245,-1.1563
2019/10/18 19:00,-3.507,-8.9,-32.35,-3.141,-15.119,-6.664,-16.084,-3.1,-9.786,-1.1394
2019/10/18 20:00,-3.323,-8.48,-30.96,-3.055,-14.457,-6.361,-15.415,-2.92,-9.229,-1.1001
2019/10/18 21:00,-3.137,-8.08,-29.62,-2.944,-13.977,-6.123,-14.679,-2.72,-8.802,-1.0456
2019/10/18 22:00,-2.999,-7.9,-28.46,-2.848,-13.514,-5.995,-14.237,-2.54,-8.57,-0.9999
2019/10/18 23:00,-2.947,-7.64,-26.82,-2.748,-13.106,-5.774,-13.601,-2.45,-8.219,-0.9485
2019/10/19 0:00,-2.806,-7.25,-24.89,-2.65,-12.332,-5.491,-12.641,-2.32,-7.575,-0.8775
2019/10/19 1:00,-2.853,-7.19,-23.64,-2.633,-11.769,-5.502,-12.046,-2.27,-7.417,-0.8362
2019/10/19 2:00,-2.964,-7.41,-23.38,-2.816,-11.707,-5.707,-12.406,-2.38,-7.678,-0.8252
2019/10/19 3:00,-3.108,-7.69,-23.64,-2.926,-11.943,-6.107,-12.953,-2.59,-8.211,-0.8299
2019/10/19 4:00,-3.148,-7.79,-23.78,-2.942,-11.907,-6.22,-12.945,-2.72,-8.554,-0.8269
2019/10/19 5:00,-3.116,-7.72,-23.99,-2.79,-11.586,-5.95,-12.524,-2.65,-8.425,-0.8264
2019/10/19 6:00,-3.09,-7.72,-24.62,-2.633,-11.32,-5.691,-12.383,-2.52,-8.046,-0.8243
2019/10/19 7:00,-3.174,-8.08,-26.38,-2.637,-11.6,-5.802,-13.159,-2.58,-8.119,-0.8823
2019/10/19 8:00,-3.405,-8.71,-28.94,-2.817,-12.478,-6.367,-14.521,-2.84,-8.684,-0.9872
2019/10/19 9:00,-3.574,-9.07,-30.68,-2.943,-13.139,-6.65,-15.708,-2.99,-9.2,-1.0752
2019/10/19 10:00,-3.574,-9.04,-30.68,-2.961,-13.302,-6.338,-15.935,-3.01,-9.315,-1.0841
2019/10/19 11:00,-3.625,-8.92,-30.21,-3.039,-13.45,-6.274,-15.966,-3.05,-9.608,-1.0654
2019/10/19 12:00,-3.476,-8.53,-30.13,-2.926,-13.006,-6.11,-15.405,-2.97,-9.364,-1.031
2019/10/19 13:00,-3.578,-8.76,-30.04,-2.973,-13.156,-6.23,-16.113,-3,-9.585,-1.0422
2019/10/19 14:00,-3.534,-8.76,-29.93,-2.949,-13.044,-6.199,-15.955,-2.99,-9.489,-1.0384
2019/10/19 15:00,-3.493,-8.83,-29.84,-2.915,-12.853,-6.27,-15.989,-2.96,-9.284,-1.0183
2019/10/19 16:00,-3.63,-9.13,-30.75,-2.927,-13.116,-6.304,-15.992,-2.98,-9.329,-1.0208
2019/10/19 17:00,-3.727,-9.21,-31.6,-2.936,-13.433,-6.362,-15.946,-2.98,-9.313,-1.0248
2019/10/19 18:00,-3.605,-8.99,-31.37,-2.909,-13.241,-6.432,-15.726,-2.98,-9.531,-1.0573
2019/10/19 19:00,-3.51,-8.73,-30.6,-2.793,-12.838,-6.216,-15.211,-2.85,-9.191,-1.0398
